"datetime","realization","MDE_ele"
2029-08-01,"31",984.35
2029-09-01,"31",983.55
2029-10-01,"31",989.3
2029-11-01,"31",992.11
2029-12-01,"31",996.36
2030-01-01,"31",1007.14
2030-02-01,"31",1014.88
2030-03-01,"31",1020.75
2030-04-01,"31",1018.62
2030-05-01,"31",1017.57
2030-06-01,"31",1015.75
2030-07-01,"31",1016.94
2030-08-01,"31",1026.92
2030-09-01,"31",1032.87
2030-10-01,"31",1034.4
2030-11-01,"31",1034.69
2030-12-01,"31",1036.65
2031-01-01,"31",1039.02
2031-02-01,"31",1039.16
2031-03-01,"31",1037.71
2031-04-01,"31",1032.93
2031-05-01,"31",1030.08
2031-06-01,"31",1025.49
2031-07-01,"31",1022.36
2031-08-01,"31",1020.96
2031-09-01,"31",1020.25
2031-10-01,"31",1023.82
2031-11-01,"31",1024.91
2031-12-01,"31",1028.87
2032-01-01,"31",1036.05
2032-02-01,"31",1040.04
2032-03-01,"31",1044.25
2032-04-01,"31",1042.13
2032-05-01,"31",1043.2
2032-06-01,"31",1043.37
2032-07-01,"31",1045
2032-08-01,"31",1047.82
2032-09-01,"31",1049.7
2032-10-01,"31",1052.99
2032-11-01,"31",1055.43
2032-12-01,"31",1058.6
2033-01-01,"31",1059.55
2033-02-01,"31",1058.47
2033-03-01,"31",1054.02
2033-04-01,"31",1049.67
2033-05-01,"31",1045.97
2033-06-01,"31",1040.99
2033-07-01,"31",1037.98
2033-08-01,"31",1036.03
2033-09-01,"31",1033.97
2033-10-01,"31",1036.83
2033-11-01,"31",1038.74
2033-12-01,"31",1040.4
2034-01-01,"31",1043.41
2034-02-01,"31",1044.47
2034-03-01,"31",1044.99
2034-04-01,"31",1042.52
2034-05-01,"31",1040.75
2034-06-01,"31",1038.06
2034-07-01,"31",1037.1
2034-08-01,"31",1038.81
2034-09-01,"31",1040.41
2034-10-01,"31",1043.38
2034-11-01,"31",1045.53
2034-12-01,"31",1047.32
2035-01-01,"31",1049.57
2035-02-01,"31",1051.81
2035-03-01,"31",1052.52
2035-04-01,"31",1051.68
2035-05-01,"31",1051.21
2035-06-01,"31",1049.31
2035-07-01,"31",1049.09
2035-08-01,"31",1049.88
2035-09-01,"31",1050.18
2035-10-01,"31",1052.96
2035-11-01,"31",1053.51
2035-12-01,"31",1054.12
2036-01-01,"31",1058.6
2036-02-01,"31",1059.78
2036-03-01,"31",1058.9
2036-04-01,"31",1058.95
2036-05-01,"31",1060.45
2036-06-01,"31",1063.93
2036-07-01,"31",1072.69
2036-08-01,"31",1086.21
2036-09-01,"31",1093.34
2036-10-01,"31",1095.03
2036-11-01,"31",1095.91
2036-12-01,"31",1097.83
2037-01-01,"31",1099.04
2037-02-01,"31",1098.37
2037-03-01,"31",1096.07
2037-04-01,"31",1091.25
2037-05-01,"31",1088.74
2037-06-01,"31",1085.82
2037-07-01,"31",1083.05
2037-08-01,"31",1081.99
2037-09-01,"31",1080.24
2037-10-01,"31",1081.49
2037-11-01,"31",1081.06
2037-12-01,"31",1081.8
2038-01-01,"31",1083.66
2038-02-01,"31",1083.44
2038-03-01,"31",1081.42
2038-04-01,"31",1078.46
2038-05-01,"31",1077.46
2038-06-01,"31",1075.69
2038-07-01,"31",1074.79
2038-08-01,"31",1076.11
2038-09-01,"31",1076.44
2038-10-01,"31",1077.63
2038-11-01,"31",1077.5
2038-12-01,"31",1078.47
2039-01-01,"31",1079.39
2039-02-01,"31",1078.21
2039-03-01,"31",1075.21
2039-04-01,"31",1071.23
2039-05-01,"31",1069.06
2039-06-01,"31",1065.11
2039-07-01,"31",1062.26
2039-08-01,"31",1061.85
2039-09-01,"31",1062.32
2039-10-01,"31",1062.07
2039-11-01,"31",1060.28
2039-12-01,"31",1059.81
2040-01-01,"31",1061.43
2040-02-01,"31",1061.65
2040-03-01,"31",1058.94
2040-04-01,"31",1054.48
2040-05-01,"31",1051.13
2040-06-01,"31",1046.52
2040-07-01,"31",1043.25
2040-08-01,"31",1042.46
2040-09-01,"31",1041.07
2040-10-01,"31",1041.09
2040-11-01,"31",1040.36
2040-12-01,"31",1040.8
2041-01-01,"31",1042.63
2041-02-01,"31",1043.09
2041-03-01,"31",1040.35
2041-04-01,"31",1036.57
2041-05-01,"31",1033.32
2041-06-01,"31",1028.62
2041-07-01,"31",1025.68
2041-08-01,"31",1024.5
2041-09-01,"31",1024.33
2041-10-01,"31",1029.51
2041-11-01,"31",1032.73
2041-12-01,"31",1036.45
2042-01-01,"31",1043.92
2042-02-01,"31",1048.8
2042-03-01,"31",1049.26
2042-04-01,"31",1045.94
2042-05-01,"31",1043.83
2042-06-01,"31",1039.01
2042-07-01,"31",1035.86
2042-08-01,"31",1040.2
2042-09-01,"31",1042.03
2042-10-01,"31",1043.27
2042-11-01,"31",1042.51
2042-12-01,"31",1043.42
2043-01-01,"31",1044.91
2043-02-01,"31",1044.86
2043-03-01,"31",1043.44
2043-04-01,"31",1039.11
2043-05-01,"31",1035.6
2043-06-01,"31",1031.09
2043-07-01,"31",1027.83
2043-08-01,"31",1027
2043-09-01,"31",1025.47
2043-10-01,"31",1027.54
2043-11-01,"31",1027.1
2043-12-01,"31",1027.84
2044-01-01,"31",1029.8
2044-02-01,"31",1029.74
2044-03-01,"31",1028.11
2044-04-01,"31",1023.61
2044-05-01,"31",1020.36
2044-06-01,"31",1015.79
2044-07-01,"31",1013.19
2044-08-01,"31",1013.14
2044-09-01,"31",1012.04
2044-10-01,"31",1015.64
2044-11-01,"31",1017.99
2044-12-01,"31",1021.71
2045-01-01,"31",1025.52
2045-02-01,"31",1027.57
2045-03-01,"31",1027.1
2045-04-01,"31",1023.39
2045-05-01,"31",1021.08
2045-06-01,"31",1017.48
2045-07-01,"31",1015.63
2045-08-01,"31",1016.05
2045-09-01,"31",1015.97
2045-10-01,"31",1019.96
2045-11-01,"31",1022.65
2045-12-01,"31",1026.5
2046-01-01,"31",1027.77
2046-02-01,"31",1027.83
2046-03-01,"31",1025.16
2046-04-01,"31",1019.92
2046-05-01,"31",1016.94
2046-06-01,"31",1012.16
2046-07-01,"31",1008.26
2046-08-01,"31",1005.75
2046-09-01,"31",1003.95
2046-10-01,"31",1007.37
2046-11-01,"31",1009.31
2046-12-01,"31",1012.32
2047-01-01,"31",1018.84
2047-02-01,"31",1021.62
2047-03-01,"31",1022.58
2047-04-01,"31",1021.53
2047-05-01,"31",1020.37
2047-06-01,"31",1017.79
2047-07-01,"31",1016.08
2047-08-01,"31",1017.55
2047-09-01,"31",1018.24
2047-10-01,"31",1022.44
2047-11-01,"31",1023.65
2047-12-01,"31",1030.21
2048-01-01,"31",1031.56
2048-02-01,"31",1031.57
2048-03-01,"31",1028.92
2048-04-01,"31",1025.04
2048-05-01,"31",1021.8
2048-06-01,"31",1017.11
2048-07-01,"31",1013.3
2048-08-01,"31",1011.31
2048-09-01,"31",1009.52
2048-10-01,"31",1013.2
2048-11-01,"31",1015.08
2048-12-01,"31",1018.82
2049-01-01,"31",1023.26
2049-02-01,"31",1025.09
2049-03-01,"31",1024.82
2049-04-01,"31",1022.22
2049-05-01,"31",1020.76
2049-06-01,"31",1017.69
2049-07-01,"31",1017.82
2049-08-01,"31",1020.6
2049-09-01,"31",1021.73
2049-10-01,"31",1025.76
2049-11-01,"31",1028.07
2049-12-01,"31",1031.47
2050-01-01,"31",1036.01
2050-02-01,"31",1037.87
2050-03-01,"31",1037.8
2050-04-01,"31",1034.85
2050-05-01,"31",1033.25
2050-06-01,"31",1030.11
2050-07-01,"31",1029.76
2050-08-01,"31",1031.59
2050-09-01,"31",1032.84
2050-10-01,"31",1033.46
2050-11-01,"31",1034.3
2050-12-01,"31",1035.29
2051-01-01,"31",1037.36
2051-02-01,"31",1037.71
2051-03-01,"31",1034.44
2051-04-01,"31",1029.99
2051-05-01,"31",1026.07
2051-06-01,"31",1020.73
2051-07-01,"31",1017.8
2051-08-01,"31",1017.31
2051-09-01,"31",1016.91
2051-10-01,"31",1020.34
2051-11-01,"31",1021.97
2051-12-01,"31",1025.32
2052-01-01,"31",1027.23
2052-02-01,"31",1027.19
2052-03-01,"31",1023.85
2052-04-01,"31",1018.58
2052-05-01,"31",1014.49
2052-06-01,"31",1009.03
2052-07-01,"31",1005.12
2052-08-01,"31",1003.3
2052-09-01,"31",1001.3
2052-10-01,"31",1006.21
2052-11-01,"31",1008.16
2052-12-01,"31",1011.57
2053-01-01,"31",1015.22
2053-02-01,"31",1016.22
2053-03-01,"31",1014.84
2053-04-01,"31",1011.33
2053-05-01,"31",1008.65
2053-06-01,"31",1004.78
2053-07-01,"31",1002.5
2053-08-01,"31",1002.57
2053-09-01,"31",1002.02
2053-10-01,"31",1006.35
2053-11-01,"31",1008.96
2053-12-01,"31",1013.1
2054-01-01,"31",1017.58
2054-02-01,"31",1020.33
2054-03-01,"31",1019.49
2054-04-01,"31",1016.19
2054-05-01,"31",1013.64
2054-06-01,"31",1009.12
2054-07-01,"31",1006.96
2054-08-01,"31",1006.25
2054-09-01,"31",1005.8
2054-10-01,"31",1009.35
2054-11-01,"31",1011.72
2054-12-01,"31",1015.18
2023-01-01,"32",1053.29
2023-02-01,"32",1053.96
2023-03-01,"32",1053.6
2023-04-01,"32",1049.98
2023-05-01,"32",1047.43
2023-06-01,"32",1043.08
2023-07-01,"32",1038.92
2023-08-01,"32",1036.9
2023-09-01,"32",1035.23
2023-10-01,"32",1037.46
2023-11-01,"32",1039.99
2023-12-01,"32",1043.57
2024-01-01,"32",1047.61
2024-02-01,"32",1049.86
2024-03-01,"32",1049.58
2024-04-01,"32",1048.1
2024-05-01,"32",1046.57
2024-06-01,"32",1044.05
2024-07-01,"32",1042.69
2024-08-01,"32",1044.32
2024-09-01,"32",1044.32
2024-10-01,"32",1047.89
2024-11-01,"32",1049
2024-12-01,"32",1051.05
2025-01-01,"32",1052.23
2025-02-01,"32",1051.79
2025-03-01,"32",1048.83
2025-04-01,"32",1043.83
2025-05-01,"32",1039.01
2025-06-01,"32",1033.76
2025-07-01,"32",1031.14
2025-08-01,"32",1029.68
2025-09-01,"32",1028.11
2025-10-01,"32",1028.66
2025-11-01,"32",1027.15
2025-12-01,"32",1028.12
2026-01-01,"32",1030.74
2026-02-01,"32",1030.34
2026-03-01,"32",1028.07
2026-04-01,"32",1022.91
2026-05-01,"32",1018.71
2026-06-01,"32",1014.71
2026-07-01,"32",1011.71
2026-08-01,"32",1011.14
2026-09-01,"32",1012.1
2026-10-01,"32",1015.02
2026-11-01,"32",1016.32
2026-12-01,"32",1018.83
2027-01-01,"32",1023.72
2027-02-01,"32",1026.41
2027-03-01,"32",1025.43
2027-04-01,"32",1021.34
2027-05-01,"32",1017.48
2027-06-01,"32",1012.64
2027-07-01,"32",1006.95
2027-08-01,"32",1007.62
2027-09-01,"32",1006.63
2027-10-01,"32",1010.25
2027-11-01,"32",1012.35
2027-12-01,"32",1016.28
2028-01-01,"32",1020.09
2028-02-01,"32",1021.51
2028-03-01,"32",1022.64
2028-04-01,"32",1018.75
2028-05-01,"32",1015.44
2028-06-01,"32",1009.38
2028-07-01,"32",1005.05
2028-08-01,"32",1003.99
2028-09-01,"32",1002.06
2028-10-01,"32",1007.26
2028-11-01,"32",1009.81
2028-12-01,"32",1014.91
2029-01-01,"32",1026.88
2029-02-01,"32",1035.07
2029-03-01,"32",1040.05
2029-04-01,"32",1038
2029-05-01,"32",1037.17
2029-06-01,"32",1036.02
2029-07-01,"32",1038.17
2029-08-01,"32",1048.43
2029-09-01,"32",1054.67
2029-10-01,"32",1056.03
2029-11-01,"32",1056.29
2029-12-01,"32",1058.05
2030-01-01,"32",1059.68
2030-02-01,"32",1059.32
2030-03-01,"32",1057.51
2030-04-01,"32",1052.65
2030-05-01,"32",1049.58
2030-06-01,"32",1044.89
2030-07-01,"32",1041.52
2030-08-01,"32",1039.71
2030-09-01,"32",1038.55
2030-10-01,"32",1039.05
2030-11-01,"32",1037.57
2030-12-01,"32",1039.21
2031-01-01,"32",1043.48
2031-02-01,"32",1045.78
2031-03-01,"32",1048.43
2031-04-01,"32",1044.86
2031-05-01,"32",1043.51
2031-06-01,"32",1040.58
2031-07-01,"32",1038.71
2031-08-01,"32",1037.88
2031-09-01,"32",1037.01
2031-10-01,"32",1040.4
2031-11-01,"32",1042.89
2031-12-01,"32",1046.15
2032-01-01,"32",1049.73
2032-02-01,"32",1050.84
2032-03-01,"32",1048.63
2032-04-01,"32",1046.34
2032-05-01,"32",1044.71
2032-06-01,"32",1041.97
2032-07-01,"32",1041.53
2032-08-01,"32",1042.32
2032-09-01,"32",1042.34
2032-10-01,"32",1045.19
2032-11-01,"32",1047.12
2032-12-01,"32",1048.8
2033-01-01,"32",1051.37
2033-02-01,"32",1052.06
2033-03-01,"32",1052.25
2033-04-01,"32",1049.53
2033-05-01,"32",1047.49
2033-06-01,"32",1044.54
2033-07-01,"32",1043.27
2033-08-01,"32",1044.59
2033-09-01,"32",1045.8
2033-10-01,"32",1048.37
2033-11-01,"32",1050.15
2033-12-01,"32",1051.57
2034-01-01,"32",1053.64
2034-02-01,"32",1055.71
2034-03-01,"32",1056.29
2034-04-01,"32",1060.23
2034-05-01,"32",1063.25
2034-06-01,"32",1068.12
2034-07-01,"32",1076.84
2034-08-01,"32",1089.96
2034-09-01,"32",1100.26
2034-10-01,"32",1102.33
2034-11-01,"32",1102.58
2034-12-01,"32",1102.91
2035-01-01,"32",1104.86
2035-02-01,"32",1104.02
2035-03-01,"32",1101.57
2035-04-01,"32",1096.82
2035-05-01,"32",1094.15
2035-06-01,"32",1090.96
2035-07-01,"32",1090.01
2035-08-01,"32",1089.24
2035-09-01,"32",1088.02
2035-10-01,"32",1088.78
2035-11-01,"32",1088.68
2035-12-01,"32",1089.68
2036-01-01,"32",1091.14
2036-02-01,"32",1090.66
2036-03-01,"32",1088.53
2036-04-01,"32",1083.78
2036-05-01,"32",1081.44
2036-06-01,"32",1078.66
2036-07-01,"32",1076.05
2036-08-01,"32",1075.21
2036-09-01,"32",1073.65
2036-10-01,"32",1075.17
2036-11-01,"32",1074.97
2036-12-01,"32",1075.96
2037-01-01,"32",1077.88
2037-02-01,"32",1077.66
2037-03-01,"32",1075.59
2037-04-01,"32",1072.57
2037-05-01,"32",1071.55
2037-06-01,"32",1069.76
2037-07-01,"32",1068.85
2037-08-01,"32",1070.22
2037-09-01,"32",1070.58
2037-10-01,"32",1071.82
2037-11-01,"32",1071.7
2037-12-01,"32",1072.69
2038-01-01,"32",1075.29
2038-02-01,"32",1075.87
2038-03-01,"32",1074.46
2038-04-01,"32",1070.74
2038-05-01,"32",1068.58
2038-06-01,"32",1065.67
2038-07-01,"32",1064.07
2038-08-01,"32",1064.09
2038-09-01,"32",1065.2
2038-10-01,"32",1067.74
2038-11-01,"32",1068.55
2038-12-01,"32",1070.27
2039-01-01,"32",1071.21
2039-02-01,"32",1070.88
2039-03-01,"32",1067.7
2039-04-01,"32",1062.88
2039-05-01,"32",1059.12
2039-06-01,"32",1054.1
2039-07-01,"32",1050.26
2039-08-01,"32",1048.77
2039-09-01,"32",1046.88
2039-10-01,"32",1046.88
2039-11-01,"32",1046.15
2039-12-01,"32",1046.57
2040-01-01,"32",1048.02
2040-02-01,"32",1048.13
2040-03-01,"32",1045.13
2040-04-01,"32",1041.1
2040-05-01,"32",1037.58
2040-06-01,"32",1032.63
2040-07-01,"32",1029.39
2040-08-01,"32",1027.87
2040-09-01,"32",1027.35
2040-10-01,"32",1029.78
2040-11-01,"32",1030.65
2040-12-01,"32",1032.45
2041-01-01,"32",1041.56
2041-02-01,"32",1048.28
2041-03-01,"32",1049.89
2041-04-01,"32",1047.12
2041-05-01,"32",1045.25
2041-06-01,"32",1041.94
2041-07-01,"32",1041.86
2041-08-01,"32",1049.77
2041-09-01,"32",1054.21
2041-10-01,"32",1055.42
2041-11-01,"32",1054.74
2041-12-01,"32",1055.64
2042-01-01,"32",1056.59
2042-02-01,"32",1056.11
2042-03-01,"32",1054.33
2042-04-01,"32",1049.77
2042-05-01,"32",1046.03
2042-06-01,"32",1041.3
2042-07-01,"32",1037.76
2042-08-01,"32",1036.52
2042-09-01,"32",1034.62
2042-10-01,"32",1036.13
2042-11-01,"32",1035.22
2042-12-01,"32",1035.45
2043-01-01,"32",1037.21
2043-02-01,"32",1037.03
2043-03-01,"32",1035.31
2043-04-01,"32",1030.82
2043-05-01,"32",1027.53
2043-06-01,"32",1022.97
2043-07-01,"32",1020.29
2043-08-01,"32",1020.08
2043-09-01,"32",1018.86
2043-10-01,"32",1022.18
2043-11-01,"32",1024.31
2043-12-01,"32",1027.76
2044-01-01,"32",1029.89
2044-02-01,"32",1030.46
2044-03-01,"32",1028.49
2044-04-01,"32",1023.37
2044-05-01,"32",1019.72
2044-06-01,"32",1014.65
2044-07-01,"32",1011.12
2044-08-01,"32",1009.83
2044-09-01,"32",1008.41
2044-10-01,"32",1012.28
2044-11-01,"32",1014.82
2044-12-01,"32",1018.57
2045-01-01,"32",1022.94
2045-02-01,"32",1025.71
2045-03-01,"32",1025.85
2045-04-01,"32",1023.23
2045-05-01,"32",1022.8
2045-06-01,"32",1020.81
2045-07-01,"32",1020.06
2045-08-01,"32",1020.83
2045-09-01,"32",1021.53
2045-10-01,"32",1024.9
2045-11-01,"32",1026.91
2045-12-01,"32",1029.89
2046-01-01,"32",1035.59
2046-02-01,"32",1037.86
2046-03-01,"32",1038.45
2046-04-01,"32",1037.15
2046-05-01,"32",1035.82
2046-06-01,"32",1033.15
2046-07-01,"32",1031.26
2046-08-01,"32",1032.35
2046-09-01,"32",1032.73
2046-10-01,"32",1036.34
2046-11-01,"32",1037.17
2046-12-01,"32",1043.04
2047-01-01,"32",1044.17
2047-02-01,"32",1044.05
2047-03-01,"32",1041.41
2047-04-01,"32",1037.6
2047-05-01,"32",1034.39
2047-06-01,"32",1029.81
2047-07-01,"32",1026.05
2047-08-01,"32",1024
2047-09-01,"32",1022.14
2047-10-01,"32",1025.43
2047-11-01,"32",1027.04
2047-12-01,"32",1030.41
2048-01-01,"32",1034.25
2048-02-01,"32",1035.63
2048-03-01,"32",1035.01
2048-04-01,"32",1032.15
2048-05-01,"32",1030.44
2048-06-01,"32",1027.18
2048-07-01,"32",1026.95
2048-08-01,"32",1029.28
2048-09-01,"32",1030.04
2048-10-01,"32",1033.56
2048-11-01,"32",1035.44
2048-12-01,"32",1038.38
2049-01-01,"32",1042.7
2049-02-01,"32",1044.44
2049-03-01,"32",1044.29
2049-04-01,"32",1041.36
2049-05-01,"32",1039.73
2049-06-01,"32",1036.6
2049-07-01,"32",1035.5
2049-08-01,"32",1037.58
2049-09-01,"32",1039
2049-10-01,"32",1039.52
2049-11-01,"32",1040.26
2049-12-01,"32",1041.16
2050-01-01,"32",1043.09
2050-02-01,"32",1043.34
2050-03-01,"32",1040.07
2050-04-01,"32",1035.65
2050-05-01,"32",1031.75
2050-06-01,"32",1026.46
2050-07-01,"32",1023.51
2050-08-01,"32",1022.93
2050-09-01,"32",1022.44
2050-10-01,"32",1025.69
2050-11-01,"32",1027.18
2050-12-01,"32",1030.36
2051-01-01,"32",1032.14
2051-02-01,"32",1032.05
2051-03-01,"32",1028.71
2051-04-01,"32",1023.48
2051-05-01,"32",1019.41
2051-06-01,"32",1014
2051-07-01,"32",1010.1
2051-08-01,"32",1008.23
2051-09-01,"32",1006.2
2051-10-01,"32",1010.9
2051-11-01,"32",1012.71
2051-12-01,"32",1015.96
2052-01-01,"32",1019.52
2052-02-01,"32",1020.48
2052-03-01,"32",1019.12
2052-04-01,"32",1015.68
2052-05-01,"32",1013.04
2052-06-01,"32",1009.25
2052-07-01,"32",1007.01
2052-08-01,"32",1007.06
2052-09-01,"32",1006.5
2052-10-01,"32",1010.72
2052-11-01,"32",1013.27
2052-12-01,"32",1017.31
2053-01-01,"32",1021.69
2053-02-01,"32",1024.38
2053-03-01,"32",1023.54
2053-04-01,"32",1020.31
2053-05-01,"32",1017.8
2053-06-01,"32",1013.36
2053-07-01,"32",1011.23
2053-08-01,"32",1010.52
2053-09-01,"32",1010.07
2053-10-01,"32",1013.53
2053-11-01,"32",1015.84
2053-12-01,"32",1019.22
2054-01-01,"32",1023.08
2054-02-01,"32",1024.09
2054-03-01,"32",1022.61
2054-04-01,"32",1017.85
2054-05-01,"32",1014.54
2054-06-01,"32",1009.85
2054-07-01,"32",1008.14
2054-08-01,"32",1007.54
2054-09-01,"32",1006.86
2054-10-01,"32",1011.25
2054-11-01,"32",1013.44
2054-12-01,"32",1017.15
2023-01-01,"4",1052.97
2023-02-01,"4",1053.35
2023-03-01,"4",1052.03
2023-04-01,"4",1047.98
2023-05-01,"4",1044.49
2023-06-01,"4",1040.7
2023-07-01,"4",1036.71
2023-08-01,"4",1035.67
2023-09-01,"4",1034.59
2023-10-01,"4",1034.59
2023-11-01,"4",1033.56
2023-12-01,"4",1034.63
2024-01-01,"4",1037.03
2024-02-01,"4",1038.27
2024-03-01,"4",1039.22
2024-04-01,"4",1035.91
2024-05-01,"4",1033.37
2024-06-01,"4",1028.64
2024-07-01,"4",1026.11
2024-08-01,"4",1026.32
2024-09-01,"4",1025.97
2024-10-01,"4",1027.27
2024-11-01,"4",1026.55
2024-12-01,"4",1028.66
2025-01-01,"4",1042.51
2025-02-01,"4",1052.91
2025-03-01,"4",1060.1
2025-04-01,"4",1060
2025-05-01,"4",1060.21
2025-06-01,"4",1059.66
2025-07-01,"4",1060.8
2025-08-01,"4",1064.89
2025-09-01,"4",1067.5
2025-10-01,"4",1070.23
2025-11-01,"4",1071.65
2025-12-01,"4",1074.15
2026-01-01,"4",1074.95
2026-02-01,"4",1073.97
2026-03-01,"4",1071.6
2026-04-01,"4",1066.41
2026-05-01,"4",1062.89
2026-06-01,"4",1057.8
2026-07-01,"4",1053.84
2026-08-01,"4",1051.28
2026-09-01,"4",1049.52
2026-10-01,"4",1049.87
2026-11-01,"4",1048.33
2026-12-01,"4",1049.76
2027-01-01,"4",1053.72
2027-02-01,"4",1055.82
2027-03-01,"4",1058.24
2027-04-01,"4",1054.74
2027-05-01,"4",1053.35
2027-06-01,"4",1050.44
2027-07-01,"4",1048.55
2027-08-01,"4",1047.64
2027-09-01,"4",1046.69
2027-10-01,"4",1049.82
2027-11-01,"4",1052.1
2027-12-01,"4",1055.13
2028-01-01,"4",1058.71
2028-02-01,"4",1059.95
2028-03-01,"4",1058.01
2028-04-01,"4",1055.99
2028-05-01,"4",1054.65
2028-06-01,"4",1052.25
2028-07-01,"4",1052.03
2028-08-01,"4",1052.98
2028-09-01,"4",1053.21
2028-10-01,"4",1056.07
2028-11-01,"4",1058.07
2028-12-01,"4",1059.83
2029-01-01,"4",1062.41
2029-02-01,"4",1063.22
2029-03-01,"4",1063.55
2029-04-01,"4",1065.45
2029-05-01,"4",1067.69
2029-06-01,"4",1072.39
2029-07-01,"4",1081.08
2029-08-01,"4",1093.9
2029-09-01,"4",1104.82
2029-10-01,"4",1106.86
2029-11-01,"4",1108.28
2029-12-01,"4",1109.44
2030-01-01,"4",1109.54
2030-02-01,"4",1109.56
2030-03-01,"4",1108.52
2030-04-01,"4",1107.99
2030-05-01,"4",1108.15
2030-06-01,"4",1107.19
2030-07-01,"4",1107.84
2030-08-01,"4",1110.95
2030-09-01,"4",1112.27
2030-10-01,"4",1113.48
2030-11-01,"4",1112.96
2030-12-01,"4",1112.54
2031-01-01,"4",1114.27
2031-02-01,"4",1113.34
2031-03-01,"4",1110.86
2031-04-01,"4",1106.94
2031-05-01,"4",1105.09
2031-06-01,"4",1104.23
2031-07-01,"4",1108.89
2031-08-01,"4",1117.94
2031-09-01,"4",1121.56
2031-10-01,"4",1122.06
2031-11-01,"4",1121.8
2031-12-01,"4",1122.51
2032-01-01,"4",1123.57
2032-02-01,"4",1122.92
2032-03-01,"4",1120.81
2032-04-01,"4",1116.41
2032-05-01,"4",1114.1
2032-06-01,"4",1111.4
2032-07-01,"4",1108.83
2032-08-01,"4",1107.79
2032-09-01,"4",1106.15
2032-10-01,"4",1107.23
2032-11-01,"4",1106.8
2032-12-01,"4",1107.43
2033-01-01,"4",1108.81
2033-02-01,"4",1108.3
2033-03-01,"4",1106.15
2033-04-01,"4",1101.9
2033-05-01,"4",1099.4
2033-06-01,"4",1096.11
2033-07-01,"4",1093.41
2033-08-01,"4",1092.66
2033-09-01,"4",1091.43
2033-10-01,"4",1092.23
2033-11-01,"4",1091.78
2033-12-01,"4",1092.38
2034-01-01,"4",1092.92
2034-02-01,"4",1091.5
2034-03-01,"4",1088.32
2034-04-01,"4",1083.31
2034-05-01,"4",1080.36
2034-06-01,"4",1076.53
2034-07-01,"4",1073.89
2034-08-01,"4",1072.21
2034-09-01,"4",1071.81
2034-10-01,"4",1073.12
2034-11-01,"4",1072.73
2034-12-01,"4",1073.27
2035-01-01,"4",1075.27
2035-02-01,"4",1075.99
2035-03-01,"4",1073.99
2035-04-01,"4",1070.26
2035-05-01,"4",1067.13
2035-06-01,"4",1062.5
2035-07-01,"4",1059.18
2035-08-01,"4",1063.83
2035-09-01,"4",1065.25
2035-10-01,"4",1065.32
2035-11-01,"4",1064.72
2035-12-01,"4",1065.17
2036-01-01,"4",1066.32
2036-02-01,"4",1066.25
2036-03-01,"4",1063.34
2036-04-01,"4",1059.47
2036-05-01,"4",1056.1
2036-06-01,"4",1051.42
2036-07-01,"4",1048.28
2036-08-01,"4",1046.72
2036-09-01,"4",1046.08
2036-10-01,"4",1048.12
2036-11-01,"4",1048.71
2036-12-01,"4",1050.18
2037-01-01,"4",1058.19
2037-02-01,"4",1063.59
2037-03-01,"4",1064.91
2037-04-01,"4",1062.6
2037-05-01,"4",1061.46
2037-06-01,"4",1057.89
2037-07-01,"4",1055.14
2037-08-01,"4",1054.7
2037-09-01,"4",1053.63
2037-10-01,"4",1054.44
2037-11-01,"4",1053.34
2037-12-01,"4",1053.85
2038-01-01,"4",1054.84
2038-02-01,"4",1054.39
2038-03-01,"4",1052.63
2038-04-01,"4",1048.08
2038-05-01,"4",1044.35
2038-06-01,"4",1039.63
2038-07-01,"4",1036.11
2038-08-01,"4",1034.91
2038-09-01,"4",1033.05
2038-10-01,"4",1036.88
2038-11-01,"4",1037.97
2038-12-01,"4",1039.81
2039-01-01,"4",1042.91
2039-02-01,"4",1043.91
2039-03-01,"4",1043.51
2039-04-01,"4",1040.29
2039-05-01,"4",1038.24
2039-06-01,"4",1035.09
2039-07-01,"4",1033.98
2039-08-01,"4",1035.29
2039-09-01,"4",1035.17
2039-10-01,"4",1035.54
2039-11-01,"4",1035.11
2039-12-01,"4",1036.36
2040-01-01,"4",1038.49
2040-02-01,"4",1039.03
2040-03-01,"4",1037.18
2040-04-01,"4",1032.24
2040-05-01,"4",1028.7
2040-06-01,"4",1023.85
2040-07-01,"4",1020.55
2040-08-01,"4",1019.44
2040-09-01,"4",1018
2040-10-01,"4",1021.03
2040-11-01,"4",1022.78
2040-12-01,"4",1025.73
2041-01-01,"4",1029.46
2041-02-01,"4",1031.66
2041-03-01,"4",1031.31
2041-04-01,"4",1028.25
2041-05-01,"4",1027.4
2041-06-01,"4",1025.02
2041-07-01,"4",1023.82
2041-08-01,"4",1024.14
2041-09-01,"4",1024.4
2041-10-01,"4",1027.25
2041-11-01,"4",1028.76
2041-12-01,"4",1031.25
2042-01-01,"4",1036.86
2042-02-01,"4",1039.07
2042-03-01,"4",1039.62
2042-04-01,"4",1038.29
2042-05-01,"4",1036.93
2042-06-01,"4",1034.24
2042-07-01,"4",1032.33
2042-08-01,"4",1033.37
2042-09-01,"4",1033.72
2042-10-01,"4",1037.28
2042-11-01,"4",1038.07
2042-12-01,"4",1043.87
2043-01-01,"4",1047.44
2043-02-01,"4",1049.47
2043-03-01,"4",1049.17
2043-04-01,"4",1047.53
